z,P
250.,0.00004474927699841316
500.,0.000044197630885722716
750.,0.00004366241691397308
1000.,0.000043138398585963544
1250.,0.00004262360464105661
1500.,0.00004211701710657499
1750.,0.00004161801251813384
2000.,0.00004112616431622156
2250.,0.00004064115681960361
2500.,0.00004016274235119572
2750.,0.00003969071771292261
3000.,0.00003922491030822415
3250.,0.000038765169478253635
3500.,0.000038311360839988165
3750.,0.0000378633624438156
4000.,0.00003742106208179493
4250.,0.000036984355350155805
4500.,0.00003655314422154438
4750.,0.000036127335971025375
5000.,0.00003570684235333753
5250.,0.000035291578962279484
5500.,0.00003488146472453911
5750.,0.00003447642149440414
6000.,0.00003407637372526842
6250.,0.00003368124820040319
6500.,0.0000332909738100035
6750.,0.000032905481364780756
7000.,0.00003252470343870951
7250.,0.00003214857423525117
7500.,0.00003177702947265235
7750.,0.000031410006284860754
8000.,0.000031047443135333125
8250.,0.00003068927974155371
8500.,0.000030335457008517188
8750.,0.000029985916969755876
9000.,0.00002964060273475712
9250.,0.000029299458441825055
9500.,0.000028962429215600485
9750.,0.00002862946112859236
10000.,0.000028300501166176518
10250.,0.000027975497194609806
10500.,0.000027654397931667835
10750.,0.000027337152919595165
11000.,0.000027023712500074042
11250.,0.000026714027790992393
11500.,0.000026408050664792364
11750.,0.000026105733728239778
12000.,0.000025807030303450486
12250.,0.00002551189441005232
12500.,0.000025220280748361468
12750.,0.000024932144683479747
13000.,0.000024647442230220738
13250.,0.000024366130038791323
13500.,0.000024088165381158587
13750.,0.00002381350613804466
14000.,0.000023542110786495228
14250.,0.000023273938387975108
14500.,0.000023008948576947917
14750.,0.000022747101549904937
15000.,0.00002248835805480693
15250.,0.000022232679380910056
15500.,0.000021980027348949758
15750.,0.000021730364301655567
16000.,0.000021483653094578073
16250.,0.000021239857087206144
16500.,0.000020998940134354885
16750.,0.00002076086657781286
17000.,0.00002052560123822684
17250.,0.00002029310940721705
17500.,0.000020063356839704216
17750.,0.00001983630974644186
18000.,0.000019611934786741902
18250.,0.000019390199061380436
18500.,0.0000191710701056807
18750.,0.00001895451588275993
19000.,0.000018740504776936016
19250.,0.00001852900558728338
19500.,0.0000183199875213354
19750.,0.000018113420188924102
20000.,0.000017909273596153333
20250.,0.000017707518139499437
20500.,0.00001750812460003401
20750.,0.00001731106413776544
21000.,0.000017116308286093448
21250.,0.000016923828946374274
21500.,0.000016733598382590376
21750.,0.00001654558921612334
22000.,0.00001635977442062497
22250.,0.00001617612731698572
22500.,0.00001599462156839287
22750.,0.00001581523117548147
23000.,0.000015637930471571235
23250.,0.000015462694117987336
23500.,0.000015289497099464858
23750.,0.000015118314719632052
24000.,0.000014949122596571938
24250.,0.000014781896658459262
24500.,0.00001461661313927081
24750.,0.000014453248574568246
25000.,0.000014291779797350188
25250.,0.000014132183933972795
25500.,0.000013974438400136945
