z,P
250.,0.000038217476863415695
500.,0.00003638736461773789
750.,0.00003508164049630775
1000.,0.00003402567862284291
1250.,0.0000331215215576508
1500.,0.00003232156551787134
1750.,0.000031598639128383855
2000.,0.000030935585646047074
2250.,0.000030320787733231666
2500.,0.00002974596370227687
2750.,0.000029204971670358273
3000.,0.000028693111496596486
3250.,0.00002820669334969561
3500.,0.000027742758518574238
3750.,0.00002729889176976448
4000.,0.000026873091163272293
4250.,0.000026463675256813417
4500.,0.000026069215400656103
4750.,0.00002568848532539753
5000.,0.00002532042292940997
5250.,0.000024964100851481392
5500.,0.000024618703486383334
5750.,0.000024283508803399387
6000.,0.000023957873798291472
6250.,0.000023641222730773728
6500.,0.00002333303752342727
6750.,0.000023032849856443295
7000.,0.0000227402346064248
7250.,0.000022454804360433988
7500.,0.000022176204797669494
7750.,0.000021904110776856437
8000.,0.00002163822300191873
8250.,0.00002137826516479819
8500.,0.000021123981484515793
8750.,0.000020875134577285174
9000.,0.000020631503604778013
9250.,0.000020392882657348758
9500.,0.00002015907933671988
9750.,0.000019929913508805728
10000.,0.000019705216202302326
10250.,0.000019484828632701533
10500.,0.000019268601334648663
10750.,0.000019056393388256342
11000.,0.000018848071727184867
11250.,0.000018643510518129636
11500.,0.00001844259060287294
11750.,0.000018245198995324487
12000.,0.00001805122842703412
12250.,0.000017860576935560905
12500.,0.00001767314749082716
12750.,0.00001748884765523911
13000.,0.000017307589273890767
13250.,0.00001712928819163901
13500.,0.00001695386399423353
13750.,0.000016781239771031535
14000.,0.00001661134189711858
14250.,0.00001644409983291524
14500.,0.000016279445939569513
14750.,0.000016117315308628126
15000.,0.000015957645604646708
15250.,0.000015800376919545964
15500.,0.00001564545163764946
15750.,0.000015492814310450403
16000.,0.00001534241154025511
16250.,0.000015194191871937427
16500.,0.00001504810569211513
16750.,0.000014904105135129474
17000.,0.000014762143995266674
17250.,0.00001462217764471761
17500.,0.00001448416295681682
17750.,0.00001434805823414595
18000.,0.000014213823141126416
18250.,0.0000140814186407558
18500.,0.000013950806935180085
18750.,0.00001382195140981377
19000.,0.000013694816580751249
19250.,0.000013569368045229213
19500.,0.000013445572434926342
19750.,0.000013323397371898317
20000.,0.00001320281142696707
20250.,0.000013083784080396222
20500.,0.000012966285684698592
20750.,0.000012850287429433579
21000.,0.000012735761307863833
21250.,0.000012622680085349983
21500.,0.000012511017269373153
21750.,0.000012400747081080194
22000.,0.0000122918444282585
22250.,0.000012184284879651052
22500.,0.00001207804464052849
22750.,0.000011973100529445615
23000.,0.000011869429956108129
23250.,0.000011767010900286442
23500.,0.000011665821891714196
23750.,0.000011565841990915975
24000.,0.000011467050770909804
24250.,0.00001136942829973616
24500.,0.000011272955123767008
24750.,0.000011177612251751762
25000.,0.000011083381139560493
25250.,0.000010990243675585418
25500.,0.000010898182166767801
25750.,0.000010807179325214085
26000.,0.000010717218255373892
26250.,0.00001062828244174772
26500.,0.000010540355737099087
26750.,0.000010453422351144953
27000.,0.000010367466839700348
27250.,0.000010282474094254615
27500.,0.00001019842933195797
27750.,0.000010115318085998727
28000.,0.000010033126196351597
28250.,9.951839800880277e-6
28500.,9.871445326776476e-6
28750.,9.791929482320599e-6
29000.,9.713279248948075e-6
29250.,9.635481873608607e-6
29500.,9.55852486140314e-6
29750.,9.482395968488052e-6
30000.,9.407083195232662e-6
30250.,9.332574779620446e-6
30500.,9.258859190881644e-6
30750.,9.185925123348974e-6
31000.,9.113761490524482e-6
31250.,9.042357419351247e-6
31500.,8.971702244678668e-6
31750.,8.901785503914477e-6
32000.,8.832596931855978e-6
32250.,8.764126455691848e-6
32500.,8.696364190168743e-6
32750.,8.629300432914943e-6
33000.,8.562925659915657e-6
33250.,8.497230521133036e-6
33500.,8.432205836265738e-6
33750.,8.367842590642232e-6
34000.,8.304131931242798e-6
34250.,8.24106516284483e-6
34500.,8.178633744287138e-6
34750.,8.11682928484892e-6
35000.,8.055643540737748e-6
35250.,7.995068411684179e-6
35500.,7.935095937638064e-6
35750.,7.875718295562519e-6
36000.,7.816927796322503e-6
36250.,7.758716881664978e-6
36500.,7.70107812128577e-6
36750.,7.644004209981859e-6
37000.,7.587487964884671e-6
