z,P
150.,0.00023979313600248483
300.,0.00018163008715834657
450.,0.00015261769584919767
600.,0.00013396707960716344
750.,0.00012051380028616975
900.,0.00011014175004737836
1050.,0.00010178995960462232
1200.,0.000094855614490085
1350.,0.0000889654933403201
1500.,0.00008387352469810642
1650.,0.00007940946895422518
1800.,0.0000754509789202966
1950.,0.00007190736859254538
2100.,0.00006870967914134979
2250.,0.000065804332823045
2400.,0.000063148930858437
2550.,0.000060709384790225586
2700.,0.000058457906058828564
2850.,0.00005637156447484399
3000.,0.00005443123364960797
3150.,0.00005262080567574904
3300.,0.00005092659696992353
3450.,0.00004933689230470519
3600.,0.0000478415903681196
3750.,0.000046431925016822596
3900.,0.00004510024371909853
4050.,0.00004383982973573501
4200.,0.00004264475812573532
4350.,0.000041509778180065896
4500.,0.00004043021670044318
4650.,0.00003940189786423052
4800.,0.00003842107639444707
4950.,0.000037484381484062475
5100.,0.000036588769474428784
5250.,0.00003573148370698855
5400.,0.00003491002028940991
5550.,0.000034122098766708926
5700.,0.00003336563688255269
5850.,0.00003263872876896368
6000.,0.000031939626023782496
6150.,0.000031266721231754016
6300.,0.00003061853356247652
6450.,0.000029993696140841792
6600.,0.00002939094493616965
6750.,0.00002880910895747788
6900.,0.000028247101576088946
7050.,0.000027703912824575065
7200.,0.000027178602544019172
7350.,0.000026670294270648245
7500.,0.00002617816976880508
7650.,0.00002570146413053661
7800.,0.000025239461373271077
7950.,0.00002479149047648436
8100.,0.00002435692180624324
8250.,0.000023935163883291968
8400.,0.000023525660456119657
8550.,0.00002312788784538049
8700.,0.0000227413525302661
8850.,0.00002236558895105908
9000.,0.000022000157505231425
9150.,0.00002164464271715175
9300.,0.000021298651563810272
9450.,0.000020961811941005235
9600.,0.000020633771256203363
9750.,0.000020314195135834112
9900.,0.000020002766236126112
10050.,0.000019699183147780635
10200.,0.000019403159385813315
10350.,0.000019114422456813354
10500.,0.000018832712996672572
10650.,0.0000185577839725516
10800.,0.000018289399943479448
10950.,0.00001802733637454151
11100.,0.00001777137900010795
11250.,0.000017521323231995827
11400.,0.00001727697360885007
11550.,0.000017038143283382865
11700.,0.000016804653544420286
11850.,0.000016576333370990506
